gene,beta,beta_se,beta_z,pvalue,tau_star,tau_star_se,tau_star_z,celltype,run_prefix,gwas,h2_obs,n_snps,annot_sd,deltaZ,gene_symbol,type,modality
ENSG00000232586,2.49976370961697e-08,5.5408564292588e-09,4.51151142703649,3.21836574885807e-06,0.0435206373966695,0.00964657589823665,4.51151142703649,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0425423011742243,KIAA1614-AS1,Gene,Expression
ENSG00000253361,2.50024353660153e-08,5.55899557011209e-09,4.49765340710843,3.43537915468632e-06,0.0435289911367161,0.00967815596193331,4.49765340710843,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0564003211022914,AC069120.1,Gene,Expression
ENSG00000074317,2.50114399081242e-08,5.50223111685421e-09,4.54569053479236,2.73777190653161e-06,0.0435446679549105,0.00957932961375681,4.54569053479236,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.00836319341836056,SNCB,Gene,Expression
ENSG00000124226,2.50119330107132e-08,5.53560713252507e-09,4.51837213370018,3.11584442130475e-06,0.0435455264416104,0.00963743692486659,4.51837213370018,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0356815945105398,RNF114,Gene,Expression
ENSG00000078328,2.50153171889858e-08,5.54717700232384e-09,4.50955813714007,3.24813952965516e-06,0.043551418262302,0.0096575799530377,4.50955813714007,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0444955910706462,RBFOX1,Gene,Expression
ENSG00000183117,2.50224625020466e-08,5.57727790814881e-09,4.48650092646216,3.62012013374191e-06,0.0435638581812275,0.00970998533050117,4.48650092646216,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0675528017485574,CSMD1,Gene,Expression
ENSG00000285876,2.50231925323662e-08,5.55500197028015e-09,4.50462352061132,3.32453571127551e-06,0.0435651291567484,0.00967120314437202,4.50462352061132,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0494302075993946,AC093912.1,Gene,Expression
ENSG00000287208,2.50250315709833e-08,5.52930478813169e-09,4.52589114362043,3.00707665425147e-06,0.0435683309046778,0.00962646460600151,4.52589114362043,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0281625845902846,AP000428.1,Gene,Expression
ENSG00000146066,2.50260536577503e-08,5.50478504027742e-09,4.54623631524931,2.73068575734147e-06,0.0435701103475669,0.0095837759690188,4.54623631524931,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.00781741296141014,HIGD2A,Gene,Expression
ENSG00000261758,2.50270724080294e-08,5.5395645424691e-09,4.51787721149544,3.1231343389821e-06,0.0435718839816636,0.00964432673619323,4.51787721149544,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0361765167152752,AC117382.2,Gene,Expression
ENSG00000128683,2.50274650067338e-08,5.5354970558346e-09,4.52126787428311,3.07351707882787e-06,0.0435725674921007,0.00963724528244403,4.52126787428311,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0327858539276056,GAD1,Gene,Expression
ENSG00000087510,2.50277189255748e-08,5.54427668062509e-09,4.51415403077486,3.17850019115108e-06,0.0435730095622759,0.00965253052182548,4.51415403077486,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0398996974358576,TFAP2C,Gene,Expression
ENSG00000253619,2.50287831610407e-08,5.52740158875236e-09,4.528128227913,2.97542339551272e-06,0.0435748623856302,0.00962315115482358,4.528128227913,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0259255002977206,AC068413.1,Gene,Expression
ENSG00000229876,2.50301610851705e-08,5.50409573016051e-09,4.54755191629645,2.71367673337366e-06,0.0435772613378265,0.00958257588696559,4.54755191629645,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.00650181191426835,CASC20,Gene,Expression
ENSG00000106410,2.50302817002313e-08,5.53601272546214e-09,4.52135552093439,3.07224455725352e-06,0.0435774713274469,0.00963814305813339,4.52135552093439,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0326982072763249,NOBOX,Gene,Expression
ENSG00000171316,2.50329169891299e-08,5.53855355979064e-09,4.51975713855445,3.09553053657931e-06,0.0435820593391918,0.00964256662541178,4.51975713855445,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0342965896562655,CHD7,Gene,Expression
ENSG00000272849,2.50345857015733e-08,5.53822219316987e-09,4.52032887601507,3.08718186430077e-06,0.043584964550948,0.00964198971942294,4.52032887601507,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.033724852195645,AC084018.1,Gene,Expression
ENSG00000197977,2.50346289453067e-08,5.48789149705856e-09,4.56179371598819,2.5359232018136e-06,0.0435850398378575,0.00955436447840693,4.56179371598819,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,-0.00773998777746954,ELOVL2,Gene,Expression
